city,date,conditionId,bucketLoC,bucketHiC,kind,snapshotTs,obsMaxC,signedDist,bucketRel,side,entryPrice,noPrice,yesPrice,exitPrice,exitTs,exitReason,holdMin,shares,pnl,fresh,priorTicks
Chongqing,2026-04-21,0x165a83ed437964fb9376f3d2a2267b1c0f4296f726bd78f3f9b0e615a24b56c1,19,19,exact,1776680999,19.2,-0.2,above_obs,NO,0.72,0.72,0.3,0.7324,1776689318,timeout,139,138.89,1.73,255,63
Tokyo,2026-04-10,0xbf86bc097623ee262b0572357777c8968e8730273cfe2815839dcc3f5a18898e,19,19,exact,1775798099,19,0,contains,YES,0.45,0.6,0.45,0.35,1775805369,timeout,121,222.22,-22.22,274,15
Tokyo,2026-04-10,0x9131e2e3cea965fea44794fa77728443d36274faa6a4039e72fccc0b0803aff6,20,20,exact,1775809799,20,0,contains,YES,0.88,0.09,0.88,0.87,1775817009,timeout,120,113.64,-1.14,26,16
London,2026-04-09,0x351266b9506c2e28a70ff5f5e0ead310d93f3bc62892382eccbf12ffde041d90,24,24,exact,1775730599,25.9,-1.9,above_obs,NO,0.961,0.961,0.0423,0.981,1775731021,profit-take,7,104.06,2.08,10,205
Paris,2026-04-20,0xe20669de644bf3cbb9694a20ba677b5f70e79459fd089b95eef123595290bbc9,17,17,exact,1776614399,17.8,-0.8,above_obs,NO,0.86,0.86,0.14,0.86,1776621650,timeout,121,116.28,0,119,146
Paris,2026-04-20,0xec4f8effa9657cf8a34a12349250ce4c0147890e559fbb0f6154535de1fb6ae8,16,16,exact,1776614399,17.8,-1.8,above_obs,NO,0.68,0.68,0.32,0.65,1776622018,timeout,127,147.06,-4.41,119,180
London,2026-04-01,0xba9147ca93496d7282de1a837da6769639cf63883d142a01dc74538a5c862cb4,15,15,exact,1775029499,16.4,-1.4,above_obs,NO,0.68,0.68,0.32,0.6,1775037043,timeout,126,147.06,-11.76,80,5
London,2026-04-01,0xf7915a659599be66441bf299eca07c1326f1e0d50675ca3fd849b8cc97a477f7,16,16,exact,1775029499,16.4,-0.4,above_obs,NO,0.969,0.969,0.031,0.977,1775036759,timeout,121,103.2,0.83,80,9
Sao Paulo,2026-04-04,0x7855e72959fb3d599b64f544f981218d2d627f6016eef788a2d6c87cb709ce34,27,27,exact,1775257199,28.1,-1.1,above_obs,NO,0.9601,0.9601,0.021,0.98,1775259487,profit-take,38,104.15,2.07,284,223
Milan,2026-03-29,0x9d2eef9cffa64108832eff9fb9f044cfe0614b87aef320b91ad73325d34c2e25,16,16,exact,1774713599,16.8,-0.8,above_obs,NO,0.83,0.83,0.16,0.83,1774722333,timeout,146,120.48,0,12,183
Milan,2026-03-29,0xe77847b824624714198ef95ad333a088afbc228381a3722a1645b033d85438e7,15,15,exact,1774716299,16.8,-1.8,above_obs,NO,0.97,0.97,0.026,0.974,1774723741,timeout,124,103.09,0.41,40,165
Milan,2026-03-29,0xac47d788f1bf8961ae960926bd79d50d67e1b850857a11091c2f0be2cd53b616,18,18,exact,1774790099,18,0,contains,YES,0.51,0.5404,0.51,0.98,1774795898,profit-take,97,196.08,92.16,5,31
Jeddah,2026-04-14,0x62adf1512ce7afbf0909750e2f145dae5fd329f15ac3ca4e55774e65c230ce7a,32,32,exact,1776158099,32.4,-0.4,above_obs,NO,0.84,0.84,0.1608,0.53,1776168823,timeout,179,119.05,-36.9,64,30
Jeddah,2026-04-13,0x5f92a9d66ff2e3e9b7131a7ef13bf3547c8ca53064d4fef1576fbc2e9bb6f3f8,29,29,exact,1776071699,29.1,-0.1,above_obs,NO,0.95,0.95,0.0411,0.989,1776071951,profit-take,4,105.26,4.11,112,53
Tokyo,2026-04-14,0x172211d6934896308acc8bf756075ed1c6581f86f744eb7c78bd09d247125baf,21,21,exact,1776136499,22.6,-1.6,above_obs,NO,0.92,0.92,0.1,0.522,1776143863,timeout,123,108.7,-43.26,82,8
Tokyo,2026-04-14,0x79221ab8f58a26e23881063d9c8d6f45757f05a0f10158a79510299c83e45ede,22,22,exact,1776140099,23.1,-1.1,above_obs,NO,0.45,0.45,0.57,0.9429,1776147303,timeout,120,222.22,109.54,92,9
Milan,2026-03-28,0x90c0b31194c899259312f252752ac43577c4392a6637826ca4c5de55e7c10993,14,14,exact,1774634399,15.4,-1.4,above_obs,NO,0.97,0.97,0.021,0.98,1774635367,profit-take,16,103.09,1.03,24,79
Milan,2026-03-28,0x178ba9697860510a4015e7e8136918505b93c43b7bb381012072c0ec80dab444,16,16,exact,1774703699,16.2,-0.2,above_obs,NO,0.92,0.92,0.08,0.11,1774710937,timeout,121,108.7,-88.04,64,38
Chongqing,2026-04-06,0x8c1d0015fd502b0f78610377199ebad109fda738a74a4a6b7677c09f48cf7c31,23,23,exact,1775389499,24.9,-1.9,above_obs,NO,0.88,0.88,0.1079,0.86,1775405195,timeout,262,113.64,-2.27,90,82
Chongqing,2026-04-06,0xb34d8bdcb20abc6f5c7b91fef70b767d213a7947c8bfc963e66ced553e77058f,24,24,exact,1775413799,24.9,-0.9,above_obs,NO,0.967,0.967,0.039,0.96,1775421811,timeout,134,103.41,-0.72,212,109
Hong Kong,2026-03-23,0x6c2be45d7873afd22c8771c63a099664c01c1b6cba691596bbbbe97cab7e2ff3,25,25,exact,1774173599,25,0,contains,YES,0.2606,0.66,0.2606,0.14,1774182821,timeout,154,383.74,-46.28,246,84
Hong Kong,2026-03-23,0xc26c49cf088342dee1befa039c2280af5986f993bbd6b66f4856784c2fcbb523,24,24,exact,1774174499,25,-1,above_obs,NO,0.92,0.92,0.083,0.996,1774191479,profit-take,283,108.7,8.26,272,94
Hong Kong,2026-03-23,0xa8acc7b7e4b13401b4944c50cc0f8e6d5b76426b9bc9db767a8f096a885b18e2,26,26,exact,1774240199,26.1,-0.1,above_obs,NO,0.7761,0.7761,0.23,0.93,1774247407,timeout,120,128.85,19.83,32,29
Buenos Aires,2026-04-20,0xfe3d96aed1080802c0501a6a6db96eecc92e913329b61610b11326e71f240803,24,24,exact,1776633299,25.8,-1.8,above_obs,NO,0.78,0.78,0.23,0.8754,1776642104,timeout,147,128.21,12.24,275,192
Buenos Aires,2026-04-20,0x49339dabd34de46864f076e4aec42ab8690af5e8d0208e744a13c15e75bf4cbe,25,25,exact,1776641399,25.8,-0.8,above_obs,NO,0.885,0.885,0.139,0.868,1776649094,timeout,128,112.99,-1.92,139,218
Sao Paulo,2026-04-12,0x94933a5469f7f19dbda718589a09e49abe41ec55c5f86015da492d854d09ee64,26,26,exact,1776014099,26,0,contains,YES,0.18,0.82,0.18,0.98,1776019347,profit-take,87,555.56,444.44,272,67
Kuala Lumpur,2026-04-15,0xdf130a7e57fed2056c292de2f8bd628e5e6df8d8600850c2ede31242392623ea,30,30,exact,1776221099,30.2,-0.2,above_obs,NO,0.945,0.945,0.0561,0.9886,1776226086,profit-take,83,105.82,4.61,157,4
Seoul,2026-04-16,0x331c3d5b7807b6794b7af5a19d85f84940e8963c834699aa90dedea666e1d639,23,23,exact,1776244499,24.5,-1.5,above_obs,NO,0.78,0.78,0.22,0.8,1776251856,timeout,123,128.21,2.56,157,227
Tokyo,2026-04-11,0x3f49f0c5745897556e4fe20d76380b97e07df61be8351e9a7732586dcdf8dcd6,24,24,exact,1775877299,24.5,-0.5,above_obs,NO,0.68,0.68,0.32,0.992,1775883765,profit-take,108,147.06,45.88,78,51
Tokyo,2026-04-11,0x4351519b36bd73ea00a9ff9f8fe23c147b649937459424405752e0661a858492,25,25,exact,1775880899,25.3,-0.3,above_obs,NO,0.44,0.44,0.59,0.1,1775888101,timeout,120,227.27,-77.27,28,16
Singapore,2026-04-21,0xc2e4c83ac560465e5eebf0caab10fb1a95830f440fae58a30733e34fd9ee0112,32,32,exact,1776679199,32.2,-0.2,above_obs,NO,0.8,0.8,0.23,0.77,1776687354,timeout,136,125,-3.75,117,140
Singapore,2026-04-21,0x5c280f3b62b0357496e5da0f11ecaa6381173e7027920f52e8592ca282c7af25,31,31,exact,1776681899,32.2,-1.2,above_obs,NO,0.66,0.66,0.36,0.66,1776689224,timeout,122,151.52,0,25,107
Shanghai,2026-04-18,0x85bdc32630f51f22bbb41ace3ee8f4b5b960553a45395eb8302694e7506d5e0f,20,20,exact,1776419999,20.9,-0.9,above_obs,NO,0.48,0.48,0.52,0.59,1776428948,timeout,149,208.33,22.92,157,153
Lucknow,2026-04-15,0x62976da7f890bc117741a8d5092cfbd1d05bda4f692dc03710eb5eacb67c577e,38,38,exact,1776239099,39.5,-1.5,above_obs,NO,0.909,0.909,0.1519,0.99,1776243666,profit-take,76,110.01,8.91,47,44
Cape Town,2026-04-15,0x434a8eb10f9473f7ed95a6589e25622c1da731aabc5866bf68e37c24553e5fce,21,21,exact,1776184199,22.2,-1.2,above_obs,NO,0.72,0.72,0.27,0.6826,1776204546,timeout,339,138.89,-5.19,81,16
Cape Town,2026-04-15,0x6d84a2a96d01195516bbef60519612ed63289be002e2010583207847b5cf80e3,22,22,exact,1776184199,22.2,-0.2,above_obs,NO,0.89,0.89,0.22,0.86,1776195526,timeout,189,112.36,-3.37,258,27
Taipei,2026-04-15,0x7c188f85c7c41b6a128644fc5318aada0c65077f3fdeddfbdf201d70e0dee3f4,30,30,exact,1776160799,31.2,-1.2,above_obs,NO,0.84,0.84,0.16,0.8,1776169481,timeout,145,119.05,-4.76,26,136
Taipei,2026-04-15,0xc740af6ea555a1c58605c25fd41dfc107827cffd6ac16daa767446bcbbb64d75,31,31,exact,1776211199,31.2,-0.2,above_obs,NO,0.78,0.78,0.24,0.96,1776218474,timeout,121,128.21,23.08,179,3
Lucknow,2026-04-19,0x2b9068295d233d8193210e4f9a221f8a5e84bcc9e967fd4e14a7d9532c0ca67e,,40,or_below,1776548699,41,-1,above_obs,NO,0.956,0.956,0.035,0.972,1776555942,timeout,121,104.6,1.67,139,174
Lucknow,2026-04-19,0xeb6afd3111e4cf785e53629a8ccbe1539e2c82da69a8853c544b6bd200fbb550,41,41,exact,1776579299,41,0,contains,YES,0.05,0.95,0.05,0.0787,1776586952,timeout,128,2000,57.37,225,4
Lucknow,2026-04-19,0x5ccb377cbcafb941f42175ce78ceae0a4b228bed34100ed9092f1a72d60bea6a,42,42,exact,1776586499,42,0,contains,YES,0.69,0.32,0.69,0.98,1776591586,profit-take,85,144.93,42.03,227,21
Munich,2026-03-25,0x5bb197e5e54465c1a894bb9eaa4bd17164fc6758d679c2113f460a6a1c535c1a,12,12,exact,1774371599,13.4,-1.4,above_obs,NO,0.946,0.946,0.0551,0.958,1774380167,timeout,143,105.71,1.27,56,106
Munich,2026-03-25,0x85882244bfbce0ca870a65a825d0c81102f44f68f17ec5fc615b55bafa04cfd2,13,13,exact,1774371599,13.4,-0.4,above_obs,NO,0.73,0.73,0.26,0.75,1774379469,timeout,131,136.99,2.74,56,106
Hong Kong,2026-03-26,0x1a78f1823e1495be05042b2c504492cd2eb12c59d02e598ec866afe7c8e54d89,28,28,exact,1774497599,29.4,-1.4,above_obs,NO,0.2053,0.2053,0.72,0.37,1774504853,timeout,121,487.1,80.23,224,17
Paris,2026-03-30,0xe5dfc5e8bcdaf2bd538e9c2c8130fb42bec0366b75ac386e078435c75a2ccfd1,10,10,exact,1774807640,10.9,-0.9,above_obs,NO,0.88,0.88,0.1,0.9893,1774809260,profit-take,27,113.64,12.42,6,13
Hong Kong,2026-04-05,0xd4224e0b052998bdd9110c70165bb389ea9ac846638a122c3d9c8b78d535019e,25,25,exact,1775301299,26.5,-1.5,above_obs,NO,0.82,0.82,0.22,0.74,1775311045,timeout,162,121.95,-9.76,92,118
Hong Kong,2026-04-05,0xc1d81d5f2d7f426de2c9c3a1176d476f515accca6413795bc1f056383c30d16f,26,26,exact,1775303999,26.5,-0.5,above_obs,NO,0.68,0.68,0.35,0.63,1775317567,timeout,226,147.06,-7.35,2,137
Singapore,2026-04-20,0x55a3dfa180a9d0d4239e4d9cdac71b67d256a28bc3a2724dc18d6285144bb22f,31,31,exact,1776593699,32,-1,above_obs,NO,0.65,0.65,0.38,0.67,1776601330,timeout,127,153.85,3.08,129,117
Singapore,2026-04-20,0x4367941736eb282f5638a4f47344abaa0676eee69592a596e9b7e97835d40948,30,30,exact,1776594599,32,-2,above_obs,NO,0.89,0.89,0.11,0.89,1776603784,timeout,153,112.36,0,141,117
Singapore,2026-04-20,0x1abcf8a5ac4f9705700ca40cbcdb52b9cd673aca01b8a996258c670d0de4960d,32,32,exact,1776648599,32,0,contains,YES,0.3752,0.6485,0.3752,0.46,1776655898,timeout,122,266.54,22.61,1,8
Lucknow,2026-04-16,0xd0dbc06518e5af5cfcec9eb40f818ba3c39a175a46fa4c6f76e93e4fed78179c,39,39,exact,1776258899,39.8,-0.8,above_obs,NO,0.76,0.76,0.24,0.71,1776267034,timeout,136,131.58,-6.58,271,74
Sao Paulo,2026-04-08,0xdc47cefab9e5d6aa78704675f23b2fb4ce9b65eed494fff58c0688a25cc91312,26,26,exact,1775600999,27.9,-1.9,above_obs,NO,0.961,0.961,0.0328,0.958,1775610005,timeout,150,104.06,-0.31,56,239
Sao Paulo,2026-04-08,0x1ac635f57b440a09bd92895b3848f310e03fa038842d2b7a6c018cbb4d97a2f9,27,27,exact,1775654999,27.9,-0.9,above_obs,NO,0.65,0.65,0.35,0.6266,1775662445,timeout,124,153.85,-3.61,32,11
Paris,2026-04-16,0xb7dca0e98e70b39fd85f60be3b64b9beaacf908171bd26ed67dde6a21a060730,17,17,exact,1776269699,17.4,-0.4,above_obs,NO,0.969,0.969,0.0398,0.962,1776278094,timeout,140,103.2,-0.72,77,234
Paris,2026-04-16,0x25430c5da51fb7a26e4cee27e844f819cdf29f881b336020babde7682560ffc6,18,18,exact,1776345299,18.1,-0.1,above_obs,NO,0.615,0.615,0.38,0.99,1776347960,profit-take,44,162.6,60.98,101,242
Taipei,2026-04-13,0x1c40e6a65f3561cfba4112d078f532d00b7f7b25e11e66f9579016b8b893f907,29,29,exact,1776032099,30.5,-1.5,above_obs,NO,0.959,0.959,,0.98,1776034925,profit-take,47,104.28,2.19,62,2
Taipei,2026-04-13,0x5ea8e8c813f97e83130dff9702d6782a9ded4b7091a5f0dccdd56a9cedde7bf6,30,30,exact,1776034799,30.5,-0.5,above_obs,NO,0.8706,0.8706,0.3749,0.98,1776040379,profit-take,93,114.87,12.57,128,5
London,2026-04-19,0x49f35a058deeab2a94eed771c551378572a46666f57fa651dd5cc4924a82c727,15,15,exact,1776603599,16.8,-1.8,above_obs,NO,0.3,0.3,0.66,0.74,1776610820,timeout,120,333.33,146.67,109,22
Warsaw,2026-03-29,0xe90ead71573f1b6f0198caac85b71c82f7664eac50435733aee243fcaa896dd8,13,13,exact,1774721699,14.6,-1.6,above_obs,NO,0.97,0.97,0.03,0.987,1774722699,profit-take,17,103.09,1.75,90,233
Lagos,2026-04-13,0xec93f3e7ba810d0e36c3dedb88b24439cda3748cc4d38adc3a01734903bc2666,31,31,exact,1776016799,31.8,-0.8,above_obs,NO,0.86,0.86,0.18,0.55,1776035005,timeout,303,116.28,-36.05,238,10
Tel Aviv,2026-03-29,0xf62f84f793dd81b252ecedc5fc84f9a2562f9e6733e9c0c14a2d812b4072a91f,,21,or_below,1774712699,22.4,-1.4,above_obs,NO,0.17,0.17,0.83,0.3,1774721379,timeout,145,588.24,76.47,14,219
Tel Aviv,2026-03-29,0xa605c17afd9c6781c95b3fa63c22abecac66a569ed06fe119ddfecd237d44219,22,22,exact,1774808099,22.4,-0.4,above_obs,NO,0.8689,0.8689,0.995,0.0011,1774817326,timeout,154,115.09,-99.87,19,41
Helsinki,2026-04-18,0xf98fd8d441740e7bf966dac6ac9235e64dad7cfe858194663a39bda22ddb46e4,14,14,exact,1776441599,15.2,-1.2,above_obs,NO,0.92,0.92,0.08,0.95,1776450284,timeout,145,108.7,3.26,123,111
Milan,2026-04-09,0xe627cfb17a4c880f72649cd3d7dcd72eed469c0a543c5abbc9d6aa3154ed45d3,22,22,exact,1775736899,24,-2,above_obs,NO,0.9393,0.9393,0.08,0.751,1775744287,timeout,123,106.46,-20.05,62,36
Paris,2026-04-21,0xfb949a134f1bf0158aac8fe9eeca1e2d073e545df24855aa6b8224bf49eb3e2a,14,14,exact,1776704399,15.9,-1.9,above_obs,NO,0.92,0.92,0.08,0.97,1776712962,timeout,143,108.7,5.43,155,152
Paris,2026-04-21,0xcff5b129dea5ff9c2f6e14c564e8e20f4842d4ba0c0095c5ebbd006e8c74e4b5,15,15,exact,1776770999,15.9,-0.9,above_obs,NO,0.8,0.8,0.27,0.33,1776778240,timeout,121,125,-58.75,25,7
Hong Kong,2026-04-06,0xe3b8f689a316799ed0e1d310af1f321056c620ad362b805baf8530501fcda799,26,26,exact,1775441699,26.1,-0.1,above_obs,NO,0.9344,0.9344,0.085,0.98,1775445701,profit-take,67,107.02,4.88,58,243
Wellington,2026-04-11,0x741a61ef1c732ca847a40f46bc2f6d47df58f2844b55937d80717563a7d0eed5,18,18,exact,1775864699,18.1,-0.1,above_obs,NO,0.935,0.935,0.0981,0.98,1775867927,profit-take,54,106.95,4.81,104,86
Wellington,2026-04-11,0xd2c662d490be9fee01c9800fb77238bcc64a50dbf6b1b8b8bb6f6f4e39a98767,19,19,exact,1775870099,19.4,-0.4,above_obs,NO,0.5857,0.5857,0.3882,0.56,1775877605,timeout,125,170.73,-4.39,194,182
Moscow,2026-04-20,0x30f5c55f81a6e389a6c49e96b3811e0a0793bc8da00e4f350d526a5494514aff,4,4,exact,1776612599,4.8,-0.8,above_obs,NO,0.82,0.82,0.246,0.71,1776626520,timeout,232,121.95,-13.41,187,153
Moscow,2026-04-20,0x41cddc1d54d89ae9347b301224efc0cb829804b4b64822de6824f076d6ee50c1,3,3,exact,1776614399,4.8,-1.8,above_obs,NO,0.934,0.934,0.0677,0.941,1776622438,timeout,134,107.07,0.75,237,177
Sao Paulo,2026-04-18,0x2cbe9de8a081770c5785807535b054e03c08dcff3c8e6a03a9770b90e7116a42,28,28,exact,1776518099,29.5,-1.5,above_obs,NO,0.64,0.64,0.4,0.95,1776525798,timeout,128,156.25,48.44,179,6
Sao Paulo,2026-04-18,0x1fa4f033f60444c77b5eb91ccc7e8c339edf2277ef0fea1186299f80bf82861f,29,29,exact,1776521699,29.5,-0.5,above_obs,NO,0.49,0.49,0.54,0.37,1776530482,timeout,146,204.08,-24.49,59,6
Chengdu,2026-04-22,0xe0f8ce82020db76f45ad4a6847f762ebfeb6356f1227ab14550f7401b5151c5f,20,20,exact,1776824099,20,0,contains,YES,0.058,0.969,0.058,0.003,1776829308,tape-ended,87,1724.14,-94.83,103,205
Manila,2026-04-15,0x6b8faf259bdb0666a77f0f77243a8d831058cb06396b1bd839019f4de9a6148f,32,32,exact,1776225708,33.5,-1.5,above_obs,NO,0.86,0.86,0.45,0.99,1776225856,profit-take,2,116.28,15.12,12,3
Ankara,2026-04-20,0xa624f81dd04c94e91fdfe9f3af62786308828df5081515f5b9ea39f4f0276731,12,12,exact,1776610799,12,0,contains,YES,0.07,0.94,0.07,0.05,1776618712,timeout,132,1428.57,-28.57,291,132
Seoul,2026-04-22,0x9a0b2e84b50ebc300670d5f845e230a6adff9c38b376c2456709eb816966a371,16,16,exact,1776761999,16.3,-0.3,above_obs,NO,0.7,0.7,0.3,0.76,1776770486,timeout,141,142.86,8.57,151,202
Wuhan,2026-04-06,0x84bcfb7d17acffb1e1e5ce39e62c29a37c94656cfdbfde4c553f214da6870a62,24,24,exact,1775384999,24.5,-0.5,above_obs,NO,0.69,0.69,0.31,0.68,1775396805,timeout,197,144.93,-1.45,146,90
Wuhan,2026-04-06,0x837d87f1ad138e90599c437c3bc870b8f03b5dd4111253cd0007367b98e15b54,23,23,exact,1775395799,24.5,-1.5,above_obs,NO,0.81,0.81,0.26,0.76,1775403429,timeout,127,123.46,-6.17,96,117
Paris,2026-02-23,0xa014aaa5a0fb0663b676902af3fc907cdea5ff0f873b82f59bab78d6ab60d154,14,14,exact,1771851620,14.6,-0.6,above_obs,NO,0.51,0.51,0.5181,0.99,1771853446,profit-take,30,196.08,94.12,80,80
Shanghai,2026-04-20,0x6bc8d6ccecdc630aa0608599f3abeb03b4e2b00e52dd25f0ffe79347d3efd09f,21,21,exact,1776592799,22,-1,above_obs,NO,0.8,0.8,0.21,0.78,1776601958,timeout,153,125,-2.5,275,113
Sao Paulo,2026-04-07,0x9011a870efa22a007b35141efe8dc45a97713b2e25616386f80daaa26167b749,27,27,exact,1775531699,27.5,-0.5,above_obs,NO,0.959,0.959,0.04,0.9845,1775534625,profit-take,49,104.28,2.66,136,240
London,2026-04-18,0xaf012ec90a6b23ec94fc0e5e20406e4696cba421e68e99afbf1577c34363dae8,16,16,exact,1776445199,17.6,-1.6,above_obs,NO,0.79,0.79,0.2,0.83,1776453054,timeout,131,126.58,5.06,177,239
Madrid,2026-04-06,0xd1dd2dc0a167199f67c8dd443ee4acf9f169309ea897bbf3e3bf7f4fcdeb0001,24,24,exact,1775406599,25.9,-1.9,above_obs,NO,0.96,0.96,0.04,0.95,1775416105,timeout,158,104.17,-1.04,70,129
Madrid,2026-04-06,0x79dfe800f60efdbb7e7f11ae6c028e31b1820b017386591011020a642020c98e,26,26,exact,1775488499,26.4,-0.4,above_obs,NO,0.3604,0.3604,0.63,0.98,1775493519,profit-take,84,277.47,171.92,104,21
Madrid,2026-04-06,0x82551e641ae599607acd32c3c24f880f8dbb661c6b55bf381e489eef106a4031,25,25,exact,1775489399,26.4,-1.4,above_obs,NO,0.63,0.63,0.37,0.023,1775497039,timeout,127,158.73,-96.35,108,32
Cape Town,2026-04-19,0x35779922673d10e216abd9f63a019916553cf64e8f1f159a4e4bd968868efd87,15,15,exact,1776557699,15.7,-0.7,above_obs,NO,0.93,0.93,0.134,0.86,1776575774,timeout,301,107.53,-7.53,63,49
Cape Town,2026-04-19,0x825a9a1d2db8ed57575ada26d0298d8e32785297e4e4777d17ead025c251f8b7,14,14,exact,1776577499,15.7,-1.7,above_obs,NO,0.9696,0.9696,0.0343,0.989,1776579656,profit-take,36,103.14,2.01,201,85
Beijing,2026-04-12,0xc4bbbce4959f6760d3a7c600a0278549b124215e182bd6e0773e5538a154a53e,24,24,exact,1775974499,24.8,-0.8,above_obs,NO,0.97,0.97,0.022,0.989,1775975263,profit-take,13,103.09,1.96,8,124
Chengdu,2026-04-20,0x9fbb77acf244565bde889fa3d9a7e418369af95672b0dee37bfe5988f17b35cb,27,27,exact,1776594599,28.6,-1.6,above_obs,NO,0.961,0.961,0.04,0.9839,1776607230,profit-take,211,104.06,2.38,271,129
Buenos Aires,2026-04-06,0xba59e4436525b779143d6fe5585a00530bd0df38176fbed24bd05b06df588be8,18,18,exact,1775422799,19.1,-1.1,above_obs,NO,0.82,0.82,0.19,0.79,1775431831,timeout,151,121.95,-3.66,214,188
Buenos Aires,2026-04-06,0xa7d0e78c8ae5ce2e0c615f7e2970a5e5e23cb19b13c1a39d12da22f4028855bc,19,19,exact,1775423699,19.1,-0.1,above_obs,NO,0.69,0.69,0.34,0.671,1775431235,timeout,126,144.93,-2.76,272,177
Tel Aviv,2026-04-21,0x86468f4903f2a957f32c5050607bdebf95352e4f77250c6c420ded71c28464c1,21,21,exact,1776697199,21,0,contains,YES,0.11,0.8884,0.11,0.11,1776705800,timeout,143,909.09,0,109,144
Tel Aviv,2026-04-21,0x495ca7332ca29800765e31ae13ef2b225880a4f9b0784ab0aec5f476bfa590db,20,20,exact,1776750299,21,-1,above_obs,NO,0.962,0.962,0.0449,0.9833,1776750704,profit-take,7,103.95,2.21,69,121
Warsaw,2026-04-21,0x7ada8b7529fb9d2ade58ef92944cf04bea65850b9a607996ac38a0945ef07ff6,13,13,exact,1776704399,13.9,-0.9,above_obs,NO,0.62,0.62,0.41,0.62,1776713540,timeout,152,161.29,0,79,191
Warsaw,2026-04-21,0x3dd14a4aaa3083ce375c7f5c15349dfb9ff384282bdbe9dfc6f2d92986c41769,12,12,exact,1776706199,13.9,-1.9,above_obs,NO,0.9693,0.9693,0.039,0.96,1776713746,timeout,126,103.17,-0.96,185,206
Sao Paulo,2026-02-16,0x2380a73f0708cac01fefe4309e68f230c9747c5882c66ad1d0bddaf5f6ae4734,32,32,exact,1771256699,32.2,-0.2,above_obs,NO,0.9,0.9,,0.981,1771261123,profit-take,74,111.11,9,208,3
Tel Aviv,2026-04-19,0x38a3698abc58ccea04e96f26c68610c9ef9d5b8318d34f533325aa5575654ec8,24,24,exact,1776527999,25.3,-1.3,above_obs,NO,0.72,0.72,0.36,0.75,1776535848,timeout,131,138.89,4.17,201,111
Tel Aviv,2026-04-19,0x5ce9234b72a882ebb4139f781da65020639a7defff30dece10004923549f7954,25,25,exact,1776586499,25.3,-0.3,above_obs,NO,0.949,0.949,0.055,0.9785,1776593734,timeout,121,105.37,3.11,29,4
Shenzhen,2026-04-19,0x2a0b3dd43cd74cecdadd5218e87652fa782594e9df49ae0d525dedd4a734e442,29,29,exact,1776509099,29.2,-0.2,above_obs,NO,0.82,0.82,0.1122,0.95,1776518536,timeout,157,121.95,15.85,297,70
Shenzhen,2026-04-19,0xa5488356b7eec7d71d2263ce5df313c2d0e8b800f259ef54fa351cd62ac9714e,30,30,exact,1776568499,30.3,-0.3,above_obs,NO,0.6,0.6,0.44,0.57,1776576628,timeout,135,166.67,-5,227,110
Jeddah,2026-04-19,0x78329dfa3008f98b253a8784495369341ada5d8d796030643275c2def72a48e0,38,38,exact,1776590099,39.5,-1.5,above_obs,NO,0.59,0.59,0.43,0.98,1776596714,profit-take,110,169.49,66.1,163,5
Jeddah,2026-04-19,0x3f8e8fb50445db818321df309dd6ea47fc8df5dbf54425f9650bf5cd471f5197,39,39,exact,1776595499,39.5,-0.5,above_obs,NO,0.96,0.96,0.029,0.989,1776595912,profit-take,7,104.17,3.02,31,38
Istanbul,2026-04-13,0xe93407d81e2442b72cdb13e924fdcb3f3c74775098d669534dc359b73e07720c,12,12,exact,1776007799,13,-1,above_obs,NO,0.92,0.92,0.12,0.89,1776017197,timeout,157,108.7,-3.26,2,119
Istanbul,2026-04-13,0x88682140151094e852b0a5f2f42ed26ecfcb1fd04d5d270f195b50d43c1a19ed,11,11,exact,1776062699,13,-2,above_obs,NO,0.949,0.949,0.05,0.986,1776067353,profit-take,78,105.37,3.9,174,156
Amsterdam,2026-04-13,0x45cd4cabe721eb65523f5fffbfd409213d061ca9fb60e3172df6bfb02aedd6c1,13,13,exact,1776078899,13.4,-0.4,above_obs,NO,0.93,0.93,0.07,0.7908,1776086117,timeout,120,107.53,-14.97,28,14
Tel Aviv,2026-03-27,0x4961b1d7e72e9565cc98c5f111e2cd7b1c0fd9e716085cc1017dfb2da5976aa2,17,17,exact,1774545299,17.1,-0.1,above_obs,NO,0.88,0.88,0.09,0.92,1774555145,timeout,164,113.64,4.55,138,96
Tel Aviv,2026-03-27,0xd3b44b2f1029fea916e6cd862c5c70b16009fc897c7f1ac65f142b12b05d9f43,18,18,exact,1774610099,18.1,-0.1,above_obs,NO,0.44,0.44,0.56,0.28,1774618319,timeout,137,227.27,-36.36,204,211
Amsterdam,2026-04-14,0x5e2acac6df370b7b3571702d4db28748074c5d4adeba7eda514495ba56a56c76,13,13,exact,1776156299,13.6,-0.6,above_obs,NO,0.97,0.97,0.03,0.98,1776157495,profit-take,20,103.09,1.03,106,9
Seoul,2026-03-07,0x37b372fb23111fffe13850eba7d728af529b70cac422123df9830438e0ec0907,3,3,exact,1772848039,4,-1,above_obs,NO,0.952,0.952,0.036,0.814,1772855255,timeout,120,105.04,-14.5,64,9
Seoul,2026-03-07,0x25246c4516c52e7765a714bcbf4e4038e573561c648019d1a1332b478580a7e0,4,4,exact,1772855239,4,0,contains,YES,0.61,0.42,0.61,0.57,1772862439,timeout,120,163.93,-6.56,84,34
