city,date,conditionId,bucketLoC,bucketHiC,kind,snapshotTs,obsMaxC,signedDist,bucketRel,side,entryPrice,noPrice,yesPrice,exitPrice,exitTs,exitReason,holdMin,shares,pnl,fresh,priorTicks
Buenos Aires,2026-04-17,0x76f67aa43ccb94a8005735f85a21b6cbe9d02c0c31861dfc030d40c46b071b4e,26,26,exact,1776453299,26,0,contains,YES,0.089,0.958,0.089,0.0053,1776459304,tape-ended,100,1123.6,-94.06,177,47
Chongqing,2026-04-16,0xe7c3a5e6c4e1435eafdec6dc5dcefa42d7e0a706a25c12125477906a36192626,23,23,exact,1776309299,23,0,contains,YES,0.11,0.95,0.11,0.0108,1776315506,tape-ended,103,909.09,-90.16,277,100
Chongqing,2026-04-16,0xc6f4ac98d381453cdf954e35f425befea6321bfe59075426597924715fe8b231,25,25,exact,1776318299,25,0,contains,YES,0.1,0.9174,0.1,0.96,1776325560,timeout,121,1000,860,39,189
Shanghai,2026-04-09,0x280410e063bd70ce4593c02face24bd5c260a22e47280869a981daf3f35631af,26,26,exact,1775706299,26,0,contains,YES,0.072,0.961,0.072,0.001,1775711985,tape-ended,95,1388.89,-98.61,12,138
Chongqing,2026-04-17,0x7cf353133604dc6fd1fcdcb977f68e86b8a104668b960f80523040a26b813249,26,26,exact,1776404699,26,0,contains,YES,0.2,0.82,0.2,0.001,1776413076,timeout,140,500,-99.5,41,147
Buenos Aires,2026-04-19,0xf1ffd02699a6492d4aac4ee0f443c6c495b6358f124255da5e51764d6602d265,23,23,exact,1776558599,23,0,contains,YES,0.12,0.88,0.12,0.09,1776573992,timeout,257,833.33,-25,111,170
Toronto,2026-04-13,0x670eefb7eccfcfe56adc799c88e421dfbfaf81f5c58fb9b2f5917540e4ffd0ef,20,20,exact,1776100499,20,0,contains,YES,0.071,0.91,0.071,0.699,1776107713,timeout,120,1408.45,884.51,26,9
Toronto,2026-04-01,0x4ddfc2adfc318eba741d6136dd74c4dae7e4583cae24673c7295652e97821757,10,10,exact,1775008799,10,0,contains,YES,0.18,0.8903,0.18,0.3,1775016023,timeout,120,555.56,66.67,212,11
Seoul,2026-04-07,0xeb6cd12642f7ee845ce50401a769ccdd40f0e96dddf81931b5631faa9397968f,10,10,exact,1775531699,11,-1,above_obs,NO,0.96,0.96,0.0577,0.9946,1775532415,profit-take,12,104.16,3.6,20,238
Ankara,2026-03-11,0x2cc4b3c074342b53e3424eb6f71e2c40824f277d17764bd197f1723b1c16ef83,13,13,exact,1773224727,13,0,contains,YES,0.065,0.88,0.065,0.001,1773230231,tape-ended,92,1538.46,-98.46,180,123
Ankara,2026-03-11,0x6c6dd18573fa9fe4cc44e703e9d35e548baf16f6e878178b89fc83588650ff95,14,14,exact,1773230127,15,-1,above_obs,NO,0.6471,0.6471,0.998,0.0274,1773231675,tape-ended,26,154.53,-95.76,8,176
Jakarta,2026-04-18,0x968298f4d28c369cef2d383d5e8d1406acd5debbfb9e36985b1a52f552bac435,32,32,exact,1776486599,32,0,contains,YES,0.1429,0.79,0.1429,0.001,1776492464,tape-ended,98,700,-99.3,73,172
Tokyo,2026-04-08,0x4b5dab89e9f3bf0185b22eea47cb1ff2201e84e34bd982ab2f279ea01687ea4c,17,17,exact,1775621699,17,0,contains,YES,0.19,0.7759,0.19,0.94,1775628907,timeout,120,526.32,394.74,32,42
Warsaw,2026-04-20,0x2f5a672899ef014586e11dd1167b1746eb9b4f95f3d425dd952c11d9152fed97,12,12,exact,1776681899,12,0,contains,YES,0.102,0.898,0.102,0.001,1776685678,tape-ended,63,980.39,-99.02,243,47
Denver,2026-04-10,0x306752ab6e3e9ea183dae35f74537f22361506dce3c7575765c53b1e17a22512,16.667,16.667,exact,1775855699,16.67,0,above_obs,NO,0.113,0.113,0.877,0.974,1775861189,tape-ended,92,884.96,761.95,134,249
Jakarta,2026-04-12,0x74a307ad8c1a58750ed04a37f8bef2f62627636b08f96b55560deae50892c729,33,33,exact,1775969099,33,0,contains,YES,0.2,0.79,0.2,0.02,1775970021,tape-ended,15,500,-90,136,24
Madrid,2026-03-25,0x42863f40d7aa3d617c1c66f59837bb59043655b4063fc5a45e97960e701e69ef,20,20,exact,1774448999,20,0,contains,YES,0.077,0.936,0.077,0.0644,1774449079,tape-ended,1,1298.7,-16.36,98,81
Lagos,2026-04-19,0x82346226a2c769de1957a29e3abceca8b4e5a47c9074e08d03406e44dd5120b9,30,30,exact,1776599099,30,0,contains,YES,0.019,0.8995,0.019,0.04,1776599654,tape-ended,9,5263.16,110.53,57,97
Lagos,2026-04-19,0x73da5f7b70d64b846c4afbba1efce1c9cd13e5709239eabb3806060869366277,31,31,exact,1776600899,31,0,contains,YES,0.0346,0.9608,0.0346,0.0541,1776602106,tape-ended,20,2890.65,56.27,33,14
Paris,2026-03-05,0x324dde96e3b7d2b1a126948b8a0d29a1303a723920c1bab107ada38e4877e910,17,17,exact,1772713831,17,0,contains,YES,0.1406,0.859,0.1406,0.001,1772719275,tape-ended,91,711.35,-99.29,2,60
Amsterdam,2026-04-06,0x40bb59284d44f11508652aa4a42aae9469eef73d4665970c7e007785de5d6b62,11,11,exact,1775467799,11,0,contains,YES,0.0475,0.96,0.0475,0.001,1775477551,timeout,163,2104.16,-97.9,218,81
Amsterdam,2026-04-06,0x33485e5d2953c5a0a723b062c5f997a6bfffb883c11dca4a99705f4e0865c337,12,12,exact,1775480399,12,0,contains,YES,0.2,0.8,0.2,0.001,1775487869,timeout,125,500,-99.5,120,15
Guangzhou,2026-04-21,0x9aa33b00c75f199e377dc84e16f5f16155c5f7f5bcc578e63b4921640ac9d9c9,29,29,exact,1776741299,29,0,contains,YES,0.045,0.964,0.045,0.001,1776749450,timeout,136,2222.22,-97.78,241,132
Guangzhou,2026-04-21,0xdc9a7d4cd588b983c95d3711e526f7bdef694566e0140e3057b1eae1a60d1600,30,30,exact,1776743999,30,0,contains,YES,0.09,0.92,0.09,0.001,1776746194,tape-ended,37,1111.11,-98.89,131,66
Guangzhou,2026-04-21,0xbf6f4b5e83b76dbe54ef9b84c2b79537cd03d4aa51c60fbbbea5eb1649a60272,31,31,exact,1776749399,31,0,contains,YES,0.19,0.77,0.19,0.001,1776749926,tape-ended,9,526.32,-99.47,29,147
Seoul,2026-03-08,0x34126d481bda06e70709af5ff03eb83a97d4ce90a8345da40292c402823bc420,3,3,exact,1772934643,3,0,contains,YES,0.037,0.969,0.037,0.001,1772938847,tape-ended,70,2702.07,-97.3,12,73
Jakarta,2026-04-09,0x41d49016f888ef8030b8557339963f4b64a3fd45b8a01fe0c2eee7f119e34092,31,31,exact,1775711699,32,-1,above_obs,NO,0.55,0.55,0.674,0.248,1775715549,tape-ended,64,181.82,-54.91,30,58
Jakarta,2026-04-09,0x9466040be5e7a98bbcf9dd37d160a9e4e028117211aa1466c9a45f163c0be71a,32,32,exact,1775717999,32,0,contains,YES,0.19,0.9512,0.19,0.0035,1775725761,timeout,129,526.32,-98.16,110,123
Seoul,2026-04-11,0x6a7ec581dcd6f5e0b62ecac0daf17379647f5059267237236a8feac7d0a1acb0,11,11,exact,1775879099,11,0,contains,YES,0.1798,0.812,0.1798,0.4376,1775886329,timeout,121,556.13,143.34,34,27
Jakarta,2026-04-19,0x3d1fe84b079666f9973a685ae4a9fcc150c025e139e806de2d0c619054fdcfc9,32,32,exact,1776570299,32,0,contains,YES,0.05,0.91,0.05,0.001,1776580636,timeout,172,2000,-98,241,93
Chengdu,2026-04-18,0x69662dea8830ed7642c448020b15db2e0f4b52294c4bb62f909c8014bb5f14ba,29,29,exact,1776499199,29,0,contains,YES,0.17,0.86,0.17,0.001,1776499530,tape-ended,6,588.24,-99.41,11,241
Istanbul,2026-04-19,0xe7c71d993e06e5eb0f6f9bf5f2cd4a8095f038567524c467fe79236ba5d1f6c0,13,13,exact,1776580199,13,0,contains,YES,0.04,0.96,0.04,0.001,1776584796,tape-ended,77,2500,-97.5,219,176
Istanbul,2026-04-19,0x5aef9194908027a44ffff39066c144f51345532518cf366537c54ebbdd02dd41,14,14,exact,1776584699,14,0,contains,YES,0.13,0.88,0.13,0.18,1776592350,timeout,128,769.23,38.46,75,154
Wuhan,2026-04-18,0xb6a290a00f6dfeab600e1503d97888f81248c2fd62c0d32094d70a86c0516c6e,27,27,exact,1776489299,27,0,contains,YES,0.051,0.96,0.051,0.001,1776495446,tape-ended,102,1960.78,-98.04,59,141
Wuhan,2026-04-18,0x4bb38dd6c81aa71b93f02980a6986753e38395b16c04d23d7751c285ef68830c,28,28,exact,1776495599,28,0,contains,YES,0.15,0.7844,0.15,0.001,1776496018,tape-ended,7,666.67,-99.33,13,198
Madrid,2026-04-18,0x3864f9c56a0320863dabd72fce57ae90c5aa2c51697eb4b8ab4f1d837c3d182b,26,26,exact,1776522599,26,0,contains,YES,0.06,0.965,0.06,0.001,1776526476,tape-ended,65,1666.67,-98.33,119,147
Munich,2026-03-09,0xe412fac650bf731fba270ad37c62518bebe33c3b5caa0d1a11694ee2b2b8925c,14,14,exact,1773060719,15,-1,above_obs,NO,0.55,0.55,0.53,0.999,1773061107,profit-take,6,181.82,81.64,250,24
Paris,2026-03-08,0x4144e994c8f4016367222fa1ce3636aa6803bb0bf128f801be72bef14612abae,,14,or_below,1772970253,10,0,contains,YES,0.11,0.916,0.11,0.15,1772977621,timeout,123,909.09,36.36,60,19
Toronto,2026-04-07,0xe62449d0fd5bd4571f7469ed65a8500ba44129bf5d63235d3f3ec8e3778d0b62,1,1,exact,1775528999,2,-1,above_obs,NO,0.6,0.6,0.43,0.99,1775534545,profit-take,92,166.67,65,22,10
Munich,2026-03-14,0x3d2a5e3d676763e2d6a9044758cae31d7bd62306e5480271540ef5e2751a93f2,10,10,exact,1773478661,10,0,contains,YES,0.036,0.969,0.036,0.001,1773482045,tape-ended,56,2777.78,-97.22,52,41
Buenos Aires,2026-02-17,0x40fd7d3bbda1d883e06fe17da4e77dcfc64539264522ec15f40b14639b36bb76,,30,or_below,1771341299,25,0,contains,YES,0.1582,0.95,0.1582,0.38,1771348739,timeout,124,632.21,140.24,6,11
Sao Paulo,2026-03-07,0x4262ccd2cd9e20150e65c79b5449e81e3a580d6e2ce86e76e2c65dc723668b96,,25,or_below,1772893357,23,0,contains,YES,0.1036,0.939,0.1036,0.649,1772900827,timeout,125,965.48,526.6,78,14
Paris,2026-02-25,0x9a5002f9b0cccc0efd39e0e70ecd53c6510541e757aca61f2eaedebc1d9d862a,18,18,exact,1772023518,18,0,contains,YES,0.12,0.91,0.12,0.001,1772029024,tape-ended,92,833.33,-99.17,28,30
Kuala Lumpur,2026-04-22,0xe0ca1a6ce4390165603045b77468a3fe202e2c278ed48f33e99099892b76f0db,31,31,exact,1776831299,31,0,contains,YES,0.049,0.95,0.049,0.1078,1776834252,tape-ended,49,2040.82,119.92,39,136
Seoul,2026-03-24,0x8a05cc26e77cb950e6fe28c1a2e64bd074fb74a001e80a3baf5dcd40adf78b99,13,13,exact,1774331099,14,-1,above_obs,NO,0.14,0.14,0.89,0.025,1774338381,timeout,121,714.29,-82.14,24,49
Toronto,2026-04-12,0x896f952b8f5bb4c90e58d80ba6cf8fab6c5a7b40bedd66ec81c524723e0381bd,7,7,exact,1775969099,7,0,contains,YES,0.15,0.84,0.15,0.159,1775977929,timeout,147,666.67,5.98,212,12
Seattle,2026-04-17,0x44ee1908f2d3b6d0135efdd68a51f322db692a3aca0d29a2aeda758a485be7c7,,10.556,or_below,1776393899,12.22,-1.66,above_obs,NO,0.9698,0.9698,0.031,0.98,1776394094,profit-take,3,103.11,1.05,77,52
Jeddah,2026-04-15,0x9a5da92b3b6b4eb377e81f42ee927e07230f6cea018362fb98c95387a463da1d,33,33,exact,1776233699,33,0,contains,YES,0.12,0.8783,0.12,0.001,1776237074,tape-ended,56,833.33,-99.17,99,3
Jeddah,2026-04-15,0x558d54b8818d9f895d84e13f6a3a1a5b08f13c2753afda03ba423bc7d343f5bc,34,34,exact,1776237299,34,0,contains,YES,0.09,0.7,0.09,0.001,1776240228,tape-ended,49,1111.11,-98.89,127,11
Tokyo,2026-03-11,0x461c974d3315e42a24f2eec407ebe07b320799a13987866669858b3aeff93dc4,9,9,exact,1773200617,9,0,contains,YES,0.15,0.88,0.15,0.0014,1773207195,tape-ended,110,666.67,-99.1,78,15
Guangzhou,2026-04-20,0xae1cf768eb644a513f021b673f60f60f7bc958d90117756e304cd4a232139cac,,27,or_below,1776644999,26,0,contains,YES,0.0301,0.964,0.0301,0.036,1776645902,tape-ended,15,3326.08,19.74,143,66
Guangzhou,2026-04-20,0x7e2fc4b259a52fe0cda9fe3503a784e84042dae26e7671f182921fd6a1cd5a02,29,29,exact,1776652199,29,0,contains,YES,0.08,0.94,0.08,0.001,1776658336,tape-ended,102,1250,-98.75,33,78
London,2026-03-07,0x50227777d8d0bc4986ed9eaaff8b4e824c9f1ca91e9200e80dec6cfdacb72c8a,,8,or_below,1772885697,8,0,contains,YES,0.028,0.9,0.028,0.24,1772892953,timeout,121,3571.43,757.14,50,77
Buenos Aires,2026-01-13,0x5752a1cbb3713d1424bce4ea8fd395607319d5c1649c2f50974922de25b72610,,31,or_below,1768265099,30,0,contains,YES,0.15,0.96,0.15,0.26,1768277331,timeout,204,666.67,73.33,144,9
Cape Town,2026-04-16,0xf8181b2b8b4fa7d91a3fc0b452b05d2a9321645320b729c95553e7a9509239f4,20,20,exact,1776330899,20,0,contains,YES,0.12,0.9,0.12,0.001,1776337550,tape-ended,111,833.33,-99.17,19,14
Tokyo,2026-04-05,0xc9650f01a068edaa4a669ad1b800f88cf156e7f64a98c72fdcab6284b51c4dfe,22,22,exact,1775355299,22,0,contains,YES,0.16,0.84,0.16,0.001,1775358101,tape-ended,47,625,-99.38,38,91
Seattle,2026-01-31,0x5c9d6ec4bd96f28a5bd6b9e545bbe19d70dcd082b28f4f2c8fb263f00bfba3f7,,11.667,or_below,1769826599,11.67,0,above_obs,NO,0.949,0.949,0.0684,0.98,1769831424,profit-take,80,105.37,3.27,159,30
Seoul,2026-03-11,0x5ca6e479f61a279cb3bb7f57eda8ab64699b6709c5e163cd06f586a01ede7af1,5,5,exact,1773199163,5,0,contains,YES,0.06,0.9552,0.06,0.0157,1773206379,timeout,120,1666.67,-73.91,16,135
New York City,2026-04-17,0xe0c1a994d9db13fbeb26e6b67778b8319bc83645050db74f08cdf0b424a7fd33,,25,or_below,1776458699,26.67,-1.67,above_obs,NO,0.05,0.05,0.942,0.001,1776467348,timeout,144,2000,-98,103,31
Sao Paulo,2026-02-22,0x66c942a597c031f615ecaa9cecb9ff565d110983b6d5a248b646aa9f5dc1d463,26,26,exact,1771769138,27,-1,above_obs,NO,0.81,0.81,0.43,0.999,1771772826,profit-take,61,123.46,23.33,232,18
Paris,2026-03-11,0x66cd899c70d615336af3a3f7a4d1aea1fa460ba77aae9e63fa54c276b07d4d0a,12,12,exact,1773235099,12,0,contains,YES,0.05,0.904,0.05,0.001,1773242353,timeout,121,2000,-98,12,156
Atlanta,2026-01-12,0x68e6f0d193feb3c9217cbb3dd968996ddc47b52a4dc7c3cb5974cde0ca515331,,8.333,or_below,1768184099,3.33,0,contains,YES,0.17,0.8,0.17,0.14,1768198466,timeout,239,588.24,-17.65,211,14
Paris,2026-03-01,0x6d6cb31495cbb70435a794fe60ebada3e0eaeb1686f1a7a00a1a6ad01b1df821,12,12,exact,1772366633,12,0,contains,YES,0.13,0.96,0.13,0.28,1772373923,timeout,122,769.23,115.38,20,21
New York City,2026-03-12,0x6d6eac9170a5d719a3639a33ec277b578dc52fb7c753c19e36ecd4ff64f7fbd4,15.556,15.556,exact,1773296701,16.11,-0.55,above_obs,NO,0.55,0.55,0.41,0.96,1773303943,timeout,121,181.82,74.55,16,20
Busan,2026-04-22,0xfe91b515f87137450354d0cc8cc77d3deb732e2c1c6abb4fb567f4a7b20a27c7,18,18,exact,1776829499,18,0,contains,YES,0.15,0.83,0.15,0.001,1776830818,tape-ended,22,666.67,-99.33,1,224
Tokyo,2026-03-12,0x71b79642318e97ad0efb59a17b2be8df68b683e5b04fc4e17dd8fe167464da5f,11,11,exact,1773288229,11,0,contains,YES,0.13,0.9,0.13,0.56,1773295605,timeout,123,769.23,330.77,4,32
Toronto,2026-03-05,0x77686f7c4d47de1ee8464c2d5eb980dc14fd99ae70fdfdc3f754a58b58e97da6,5,5,exact,1772717079,5,0,contains,YES,0.105,0.95,0.105,0.4972,1772724291,timeout,120,952.81,373.77,176,7
Toronto,2026-03-05,0xf69f0a78b384d7d68f4e5e3b574397e13aebaf451536fb9edce0b014f835ab24,4,4,exact,1772717979,5,-1,above_obs,NO,0.77,0.77,0.24,0.0898,1772725255,timeout,121,129.87,-88.34,64,8
Jeddah,2026-04-22,0xfe32bafbe1dc8843bdde912a739c626bbf18974035fab39d4deb536ab98e4a0e,31,31,exact,1776845699,31,0,contains,YES,0.08,0.91,0.08,0.1432,1776848280,tape-ended,43,1250,79.05,47,73
Hong Kong,2026-03-22,0x7ca29e0612f577976e3eb752d88e50785c7c424c821fea606ffcf485f67f7ddb,23,23,exact,1774150005,25,-2,above_obs,NO,0.95,0.95,0.05,0.989,1774153601,profit-take,60,105.26,4.11,8,20
Toronto,2026-03-07,0x827d2bc2873b416b997588647c756e06ca6a68e89edeed1cdac513e16773cafe,16,16,exact,1772910535,17,-1,above_obs,NO,0.11,0.11,0.999,0.001,1772910627,tape-ended,2,909.09,-99.09,16,240
Buenos Aires,2026-02-27,0x887a108aec3b53fda5c7672727e199344449ce9a5405cb5d6a7f368517506b11,,28,or_below,1772205517,24,0,contains,YES,0.0681,0.96,0.0681,0.0102,1772212897,timeout,123,1468.94,-85.08,32,13
Chicago,2026-03-07,0x8d1156dd4c72fed707d74a1c3d89ee46eda44a0ff3da9812036ea8bdc73e8123,15.556,15.556,exact,1772856685,17.22,-1.66,above_obs,NO,0.05,0.05,0.96,0.0013,1772866437,timeout,163,2000,-97.49,162,4
Singapore,2026-03-15,0x8f8e16e91eaec98cb73c25be8cc11b3496002fb6f8b6cb4f980425843a04f80d,30,30,exact,1773545557,30,0,contains,YES,0.19,0.8662,0.19,0.91,1773552967,timeout,124,526.32,378.95,186,6
San Francisco,2026-04-19,0xb363691f30d26e76f81edb2aa2cdb72ab3663c90edcdacdda79a58d0ea7b3b9a,21.111,21.111,exact,1776560399,21.67,-0.56,above_obs,NO,0.938,0.938,0.0923,0.942,1776569726,timeout,155,106.61,0.43,165,209
Sao Paulo,2026-03-09,0xb2dbcafb1ad5e994748ab0bcdc009f921b3f0645f009c961ff55b7855c506292,22,22,exact,1773058423,22,0,contains,YES,0.09,0.94,0.09,0.15,1773065801,timeout,123,1111.11,66.67,300,9
Sao Paulo,2026-02-28,0xc172a3ba7c420f86044877399a05a8b3a0d8c263216410cc7878ce96d3ac440d,24,24,exact,1772288867,24,0,contains,YES,0.15,0.89,0.15,0.0082,1772296713,timeout,131,666.67,-94.51,4,11
Lucknow,2026-03-16,0xc7f5dd53db0b14611510d943af74ddaa40530ccfe5cf9d9576ea12ee23ec03de,,31,or_below,1773641749,30,0,contains,YES,0.15,0.85,0.15,0.25,1773649015,timeout,121,666.67,66.67,106,17
Toronto,2026-02-27,0xc8c5b57458e9605363a46ae482d2abfa6d36cd656951075642f8fc6abb31cc00,4,4,exact,1772215841,4,0,contains,YES,0.1592,0.902,0.1592,0.001,1772222553,tape-ended,112,628.13,-99.37,68,11
Paris,2026-03-06,0xc949eac2de9a933a7ee9836d7f9dd0e4bd20769f15bd3a9ccce5c056e784b6c0,16,16,exact,1772800353,16,0,contains,YES,0.0709,0.969,0.0709,0.001,1772807575,timeout,120,1409.58,-98.59,48,52
Buenos Aires,2026-02-13,0xe8c0411a7d9a162ca2926f4caa2c66c96d64df7c4db7ab90e1e184f5ca6b6ce9,,27,or_below,1770989061,24,0,contains,YES,0.1,0.8983,0.1,0.0202,1770996421,timeout,123,1000,-79.77,144,3
Wellington,2026-03-11,0xdc5f50f0791b27c05ab8949813eb22dcdf83cfc45b6be73498c4f0668946e7c1,17,17,exact,1773189027,17,0,contains,YES,0.03,0.961,0.03,0.001,1773193235,tape-ended,70,3333.33,-96.67,214,89
Chicago,2026-02-01,0xe0aac0f5daf4613ecf234654b0d4c0faff3d8d72ace003614765ef66e73fe70e,,-5,or_below,1769912099,-6.67,0,contains,YES,0.0747,0.969,0.0747,0.01,1769923220,timeout,185,1339.56,-86.6,107,18
Seoul,2026-01-12,0xe8763fc09863262d7b5e921c9565fa8e320e7097efcd608bf8b1c24f3b722dc8,,2,or_below,1768188326,-2,0,contains,YES,0.13,0.94,0.13,0.13,1768199776,timeout,191,769.23,0,256,29
Sao Paulo,2026-02-26,0xe95b30d38ec6f1808bd380e61de30b1105253f51cc36e61b9a9ae0f98836a8d1,23,23,exact,1772115712,23,0,contains,YES,0.0319,0.9685,0.0319,0.001,1772121580,tape-ended,98,3130.21,-96.87,158,17
London,2026-03-04,0xe9cb41d86c1c6fe6b33e3ce4f35136dd48684f5f75379a3568c8ac8d849874b8,,12,or_below,1772590639,6,0,contains,YES,0.035,0.9692,0.035,0.0332,1772598025,timeout,123,2859.76,-5.08,168,129
Seattle,2026-01-30,0xf6e20b0ad4de8127e1646278dede73cf330f9d8b3d0e975141601823514ee4a5,,9.444,or_below,1769748299,10,-0.56,above_obs,NO,0.95,0.95,0.05,0.93,1769756742,timeout,141,105.26,-2.11,295,24
Munich,2026-03-07,0xff5d0eadb3333cc4534507be69a4bdde593656f02a5ba546d91bbc688e4e7b08,15,15,exact,1772890333,15,0,contains,YES,0.16,0.84,0.16,0.01,1772893507,tape-ended,53,625,-93.75,94,20
